ID,"Snabba vändningar fot, Utrustning","Snabba vändningar fot, #1","Snabba vändningar fot, #2","Snabba vändningar fot, #3","Snabba vändningar fot, #4","Snabba vändningar fot, #5","Snabba vändningar fot, #6","Snabba vändningar fot, #7","Snabba vändningar fot, #8","Snabba vändningar fot, #9","Snabba vändningar fot, #10","Tennisboll över bom, Utrustning","Tennisboll över bom, #1","Droppboll, Utrustning","Droppboll, #1","Droppboll, #2","Droppboll, #3","Droppboll, #4","Droppboll, #5","Droppboll, #6","Droppboll, #7","Jonglera med armbåge, Utrustning","Jonglera med armbåge, #1","Jonglera med armbåge, #2","Jonglera med armbåge, #3","Kasta och fånga, Utrustning","Kasta och fånga, #1","Kasta och fånga, #2","Jonglera mot vägg, Utrustning","Jonglera mot vägg, #1","Jonglera mot vägg, #2","Jonglera mot vägg, #3","Kanonen, Utrustning","Kanonen, #1","Jonglera med knä, Utrustning","Jonglera med knä, #1","Jonglera med knä, #2","Jonglera med knä, #3","Studsa basket, Utrustning","Studsa basket, #1","Studsa basket, #2","Balansera bollen, Utrustning","Balansera bollen, #1","Balansera bollen, #2","Balansera bollen, #3","Minigolf, Utrustning","Minigolf, Höger/Vänster","Minigolf, #1","Minigolf, #2","Minigolf, #3","Minigolf, #4","Minigolf, #5","Minigolf, #6","Snabba vändningar klubba, Utrustning","Snabba vändningar klubba, #1","Snabba vändningar klubba, #2","Snabba vändningar klubba, #3","Snabba vändningar klubba, #4","Snabba vändningar klubba, #5","Snabba vändningar klubba, #6","Snabba vändningar klubba, #7","Snabba vändningar klubba, #8","Snabba vändningar klubba, #9","Snabba vändningar klubba, #10"
1, fot,1.636,1.915,1.465,2.8360000000000003,1.466,2.8169999999999997,1.847,1.765,1.268,1.768, rack,3.0, rack,4.8520002365112305,5.05200004577637,4.5460000038147, 4.52199983596802, 5.37200021743774, 10.9650001525879, 6.78599977493286, armbåge,3.0,4.0,3.0, hand,4.0, 12.0, fot,2.0,1.0, 2.0, klubba,8.0, lår,2.0,4.0, 4.0, hand,11.0,14.0, slagträ,1.57299995422363,1.55400002002716, 2.76900005340576, klubba, höger,0.0,3.0, 0.0, 0.0, 0.0, 3.0, klubba,1.501,1.5659999999999998,2.371,1.53,2.5069999999999997,1.46,1.4680000000000002,1.17,1.147,1.1840000000000002
2, fot,1.304,1.227,2.506,1.329,1.5019999999999998,4.435,3.5010000000000003,1.994,1.57,2.568, rack,3.0, rack,11.538999557495101,5.86899995803833,4.92000007629395, 15.0, 4.71600008010864, 15.0, 5.68699979782104, armbåge,4.0,4.0,5.0, hand,2.0, 11.0, fot,5.0,2.0, 2.0, klubba,4.0, lår,2.0,2.0, 2.0, hand,3.0,8.0, slagträ,2.56900000572205,1.3029999732971203, 0.634999990463257, klubba, höger,2.0,2.0, 2.0, 1.0, 0.0, 0.0, klubba,1.16,1.795,1.367,1.004,1.399,1.337,1.232,1.0959999999999999,1.068,0.87
3, fot,2.427,2.971,2.7960000000000003,3.0180000000000002,2.861,3.1689999999999996,2.396,3.0380000000000003,2.366,5.8, rack,1.0, rack,15.0,9.94400024414062,15.0, 15.0, 15.0, 7.3730001449585, 15.0, armbåge,2.0, 3.0, 2.0, hand,2.0, 2.0, fot,2.0, 0.0, 0.0, klubba,6.0, lår,1.0,1.0,2.0, hand,4.0,5.0, slagträ,0.6359999775886539,0.47299998998641996, 0.879000008106232, klubba, vänster,0.0,2.0, 0.0, 0.0, 0.0, 0.0, klubba,0.836,1.733,1.63,1.305,1.578,1.271,1.3980000000000001,1.3969999999999998,1.4380000000000002,1.13
4, fot,1.3019999999999998,3.5660000000000003,7.362,4.668,5.263,4.837,3.0980000000000003,3.306,3.264,3.4339999999999997, rack,1.0, rack,15.0,15.0,15.0, 14.9820003509521, 15.0, 15.0, 15.0, armbåge,1.0, 1.0, 1.0, hand,0.0, 0.0, fot,1.0, 0.0, 0.0, klubba,7.0, lår,1.0, 1.0, 2.0, hand,7.0,9.0, slagträ,0.6549999713897711,1.84800004959106, 0.981000006198883, klubba, höger,0.0,2.0, 1.0, 3.0, 0.0, 3.0, klubba,1.139,2.233,2.7680000000000002,1.565,2.234,1.5330000000000001,1.364,1.338,4.331,3.568
5, fot,1.435,1.465,4.98,2.6510000000000002,2.8680000000000003,2.597,4.037,2.965,3.6289999999999996,4.168, rack,3.0, rack,15.0,14.9930000305176,7.125999927520749, 15.0, 15.0, 10.798999786377, 9.82999992370605, armbåge,2.0, 3.0, 2.0, hand,9.0, 2.0, fot,1.0, 1.0, 0.0, klubba,5.0, lår,1.0,1.0,1.0, hand,14.0,7.0, slagträ,2.08299994468689,2.5069999694824197, 0.430000007152557, klubba, höger,0.0,0.0, 0.0, 0.0, 0.0, 0.0, klubba,1.228,1.136,0.9,0.935,0.997,1.068,0.835,1.2990000000000002,0.929,0.775
6, fot,1.133,1.797,1.62,2.898,1.7309999999999999,2.238,1.6640000000000001,4.133,2.971,2.36, rack,2.0, rack,10.5550003051758,7.73600006103516,7.58300018310547, 6.72300004959106, 6.40999984741211, 6.47100019454956, 5.56699991226196, armbåge,5.0, 5.0, 4.0, hand,3.0, 0.0, fot,0.0, 0.0, 1.0, klubba,4.0, lår,1.0, 3.0, 5.0, hand,13.0,12.0, slagträ,1.0700000524520898,2.77800011634827, 1.29900002479553, klubba, höger,2.0,0.0, 0.0, 0.0, 0.0, 0.0, klubba,1.24611111111111,1.5019999999999998,1.203,1.365,1.537,1.145,0.76,1.172,1.3,1.2309999999999999
7, fot,1.495,2.197,2.369,2.367,2.499,2.77,2.529,2.367,0.733,1.3030000000000002, rack,4.0, rack,7.2960000038147,5.96799993515015,11.2329998016357, 11.5109996795654, 7.09700012207031, 5.99300003051758, 5.51000022888184, armbåge,3.0, 5.0, 2.0, hand,1.0, 4.0, fot,1.0,1.0, 1.0, klubba,7.0, lår,2.0,2.0, 2.0, hand,5.0,3.0, slagträ,0.6930000185966488,1.06299996376038, 1.41600000858307, klubba, höger,0.0, 2.0, 0.0, 2.0, 0.0, 2.0, klubba,1.591,2.0869999999999997,1.66,1.472,1.666,1.4969999999999999,1.7990000000000002,1.224,1.7309999999999999,1.7
8, fot,1.4680000000000002,2.366,2.679,1.699,3.3680000000000003,3.034,3.033,2.9019999999999997,2.535,1.83, rack,1.0, rack,10.897000312805199,15.0,15.0, 15.0, 15.0, 15.0, 15.0, armbåge,2.0, 2.0, 2.0, hand,0.0, 1.0, fot,0.0,1.0, 2.0, klubba,9.0, lår,3.0,1.0, 2.0, hand,3.0,4.0, slagträ,1.03100001811981,0.570999979972839, 1.66400003433228, klubba, höger,1.0, 0.0, 0.0, 0.0, 1.0, 3.0, klubba,0.935,1.77,2.401,1.462,1.9709999999999999,1.5959999999999999,1.633,1.771,1.764,1.876
9, fot,1.203,1.444,1.72,2.218,1.829,3.37,1.8659999999999999,1.8630000000000002,3.065,1.635, rack,2.0, rack,15.0,15.0,15.0, 14.9370002746582, 6.73699998855591, 5.44700002670288, 5.95499992370605, armbåge,2.0,1.0,2.0, hand,2.0, 0.0, fot,3.0, 0.0, 2.0, klubba,4.0, lår,2.0,2.0, 2.0, hand,12.0,12.0, slagträ,0.8759999871253971,1.3159999847412098, 0.125, klubba, höger,0.0,0.0,0.0, 0.0, 2.0, 1.0, klubba,0.902,1.3940000000000001,1.169,0.968,1.3,1.3319999999999999,1.133,1.219,1.367,1.2309999999999999
10, fot,1.564,2.267,1.841,1.944,2.03,1.5530000000000002,2.499,2.1519999999999997,2.2969999999999997,2.1, rack,4.0, rack,8.831000328063961,5.45499992370605,6.69799995422363, 4.72599983215332, 5.26999998092651, 5.24900007247925, 4.55000019073486, armbåge,1.0,4.0,4.0, hand,14.0, 4.0, fot,4.0, 2.0, 1.0, klubba,6.0, lår,2.0,2.0, 2.0, hand,11.0,13.0, slagträ,1.27199995517731,1.32400000095367, 0.90200001001358, klubba, vänster,0.0,0.0,0.0, 0.0, 2.0, 0.0, klubba,1.099,1.1520000000000001,1.281,1.1320000000000001,1.236,1.131,1.432,1.04,0.995,0.9359999999999999
11, fot,1.466,1.093,2.97,2.456,2.095,9.08,2.272,2.431,2.4,4.037, rack,2.0, rack,4.37200021743774,4.8730001449585005,5.03000020980835, 3.62299990653992, 3.24499988555908, 3.58899998664856, 9.24300003051758, armbåge,3.0, 1.0, 2.0, hand,4.0, 3.0, fot,1.0,0.0, 1.0, klubba,5.0, lår,6.0,4.0, 3.0, hand,2.0,8.0, slagträ,0.7979999780654911,0.586000025272369, 0.778999984264374, klubba, höger,1.0, 0.0, 0.0, 0.0, 0.0, 0.0, klubba,0.8690000000000001,1.061,1.439,1.2329999999999999,1.8659999999999999,1.633,2.235,13.960999999999999,0.9079999999999999,1.581
12, fot,1.6280000000000001,1.666,4.8389999999999995,1.6969999999999998,2.685,5.23,1.815,3.551,2.048,3.005, rack,6.0, rack,11.828000068664599,5.99200010299683,5.6739997863769505, 6.82800006866455, 4.73799991607666, 4.7350001335144, 4.79699993133545, armbåge,3.0,3.0, 3.0, hand,12.0,1.0, fot,0.0,1.0, 0.0, klubba,3.0, lår,4.0,6.0, 1.0, hand,18.0,17.0, slagträ,2.52099990844727,2.23200011253357, 4.08500003814697, klubba, vänster,0.0,3.0, 3.0, 0.0, 3.0, 0.0, klubba,1.368,1.199,1.449,1.365,7.337000000000001,2.064,0.93,1.8840000000000001,1.232,2.736
13, fot,2.696,1.4409999999999998,3.1310000000000002,4.898,3.397,0.732,2.336,3.738,1.196,5.4670000000000005, rack,6.0, rack,5.94199991226196, 5.75299978256226, 5.0939998626709, 4.59100008010864, 4.43100023269653, 4.31799983978271, 4.08099985122681, armbåge,3.0, 4.0, 3.0, hand,4.0, 8.0, fot,0.0,0.0, 0.0, klubba,8.0, lår,1.0, 3.0, 4.0, hand,1.0,5.0, slagträ,2.34500002861023,1.83399999141693, 0.924000024795532, klubba, höger,2.0,3.0, 0.0, 1.0, 0.0, 0.0, klubba,0.8448888888888891,0.603,0.8340000000000001,0.633,0.7659999999999999,0.8640000000000001,0.633,1.901,0.624,0.746
14, fot,1.3659999999999999,6.303,5.928999999999999,1.3359999999999999,1.7069999999999999,3.0269999999999997,3.031,2.502,1.696,2.207, rack,1.0, rack,10.9689998626709, 5.7350001335144, 6.79500007629395, 6.12099981307983, 5.47800016403198, 8.31799983978271, 6.79199981689453, armbåge,4.0, 3.0, 3.0, hand,12.0, 1.0, fot,1.0,1.0, 0.0, klubba,8.0, lår,2.0, 3.0, 2.0, hand,5.0,9.0, slagträ,1.3309999704361,3.19199991226196, 1.71000003814697, klubba, höger,1.0,1.0, 2.0, 3.0, 2.0, 0.0, klubba,0.7659999999999999,0.799,1.072,0.9670000000000001,1.061,1.102,0.9329999999999999,1.067,1.001,1.0
15, fot,0.6659999999999999,1.062,0.971,1.4669999999999999,1.295,1.367,1.167,1.9680000000000002,1.234,0.855, rack,4.0, rack,3.93700003623962, 5.79099988937378, 5.55000019073486, 3.15000009536743, 2.66199994087219, 2.40300011634827, 2.80999994277954, armbåge,9.0, 6.0, 3.0, hand,8.0, 20.0, fot,11.0, 6.0, 3.0, klubba,8.0, lår,9.0,12.0, 14.0, hand,21.0,19.0, slagträ,3.0710000991821302,2.28900003433228, 1.86800003051758, klubba, vänster,0.0,0.0, 0.0, 1.0, 2.0, 0.0, klubba,0.73,0.6779999999999999,0.866,0.672,0.885,0.696,0.851,0.631,0.835,0.667
16, fot,1.234,0.802,1.798,0.602,0.9990000000000001,1.195,1.07,3.638,1.4269999999999998,2.388, rack,11.0, rack,10.267999649047901, 2.25300002098083, 8.88899993896484, 6.8750, 5.875, 5.948306, 6.965133, armbåge,3.0, 3.0, 3.0, hand,10.0, 12.0, fot,2.0, 3.0, 5.0, klubba,12.0, lår,2.0,2.0, 9.0, hand,3.0,10.0, slagträ,4.76300001144409,2.06399989128113, 2.41899991035461, klubba, vänster,0.0,1.0, 1.0, 2.0, 3.0, 1.0, klubba,0.662,2.67,0.764,0.578,2.2,0.5670000000000001,0.9059999999999999,0.615,0.816,0.67
17, fot,0.998,1.367,2.167,1.433,1.505,1.501,1.499,1.662,1.436,1.499, rack,5.0, rack,6.90700006484985, 7.42799997329712, 6.06599998474121, 5.35400009155273, 5.39300012588501, 5.3769998550415, 4.68499994277954, armbåge,5.0, 6.0, 6.0, hand,6.0, 1.0, fot,0.0,0.0, 1.0, klubba,3.0, lår,5.0,3.0, 7.0, hand,3.0,22.0, slagträ,1.40600001811981,1.9830000400543202, 1.40600001811981, klubba, vänster,0.0,0.0, 0.0, 2.0, 2.0, 2.0, klubba,0.961,1.38,1.101,1.004,1.252,0.946,1.6669999999999998,0.965,1.22,0.9009999999999999
18,,,,,,,,,,,, rack,5.0, rack,6.505000114440921, 5.57399988174438, 5.69299983978271, 6.03900003433228, 4.89799976348877, 5.78200006484985, 5.35500001907349, armbåge,2.0, 2.0, 2.0, hand,18.0, 18.0, fot,1.0, 2.0, 3.0, klubba,5.0, lår,14.0,13.0, 14.0, hand,15.0,16.0, slagträ,1.42700004577637,0.9240000247955319, 1.81299996376038, klubba, höger,0.0,2.0, 3.0, 0.0, 1.0, 2.0, klubba,0.73,1.012,1.169,1.001,1.168,0.898,1.264,0.835,1.133,0.763
19,,,,,,,,,,,, rack,2.0, rack,15.0, 9.39799976348877, 5.4850001335144, 4.27199983596802, 4.8289999961853, 4.73299980163574, 4.44700002670288, armbåge,2.0, 4.0, 3.0, hand,7.0, 17.0, fot,2.0, 6.0, 3.0, klubba,8.0, lår,2.0,2.0, 2.0, hand,4.0,13.0, slagträ,1.12600004673004,1.2339999675750701, 0.504999995231628, klubba, vänster,0.0,0.0, 0.0, 0.0, 1.0, 2.0, klubba,0.995,1.368,1.2690000000000001,1.1,1.028,1.337,1.264,1.107,1.025,1.371
20, fot,1.8659999999999999,2.095,1.568,1.514,1.9980000000000002,2.673,1.364,2.298,3.0980000000000003,1.767, rack,0.0, rack,15.0, 5.89099979400635, 7.52299976348877, 10.835000038147, 5.97300004959106, 6.03900003433228, 10.9709997177124, armbåge,4.0, 3.0, 2.0, hand,1.0, 9.0, fot,0.0,0.0, 0.0, klubba,8.0, lår,3.0,3.0, 2.0, hand,14.0,20.0, slagträ,1.1929999589920002,1.1019999980926498, 1.41600000858307, klubba, höger,1.0,0.0, 1.0, 0.0, 0.0, 3.0, klubba,0.902,1.034,1.368,1.165,1.22,1.166,1.2790000000000001,0.87,1.436,0.9520000000000001
21, fot,1.0659999999999998,1.138,0.96,1.22,1.001,1.264,1.218,1.099,1.033,1.268, rack,9.0, rack,7.22599983215332, 2.48099994659424, 2.60500001907349, 7.1100001335144, 1.79999995231628, 6.51399993896484, 3.98799991607666, armbåge,2.0, 3.0, 5.0, hand,26.0, 25.0, fot,1.0,1.0, 0.0, klubba,4.0, lår,1.0,24.0, 4.0,,,, slagträ,1.8240000009536699,1.9110000133514398, 1.16299998760223, klubba, höger,0.0,2.0, 0.0, 3.0, 0.0, 3.0, klubba,0.40399999999999997,0.664,0.595,0.67,0.669,0.597,0.6659999999999999,0.634,0.583,0.631
22, fot,1.671,1.431,1.035,2.7,1.999,1.331,2.035,1.3980000000000001,1.4369999999999998,1.595, rack,3.0, rack,6.29699993133545, 4.88700008392334, 4.68800020217896, 4.03200006484985, 4.22200012207031, 3.86100006103516, 3.55100011825562, armbåge,5.0, 2.0, 6.0, hand,7.0, 2.0, fot,2.0, 3.0, 2.0, klubba,9.0, lår,3.0,2.0, 4.0, hand,19.0,22.0, slagträ,2.07100009918213,1.7699999809265101, 1.02100002765656, klubba, höger,0.0,0.0, 0.0, 0.0, 2.0, 1.0, klubba,0.863,0.736,0.7340000000000001,0.562,1.4340000000000002,1.032,2.234,0.903,0.701,0.93
23, fot,1.065,1.399,3.467,0.862,2.6078,2.165,2.234,4.372,2.546,1.722, rack,2.0, rack,9.86699962615967, 13.0310001373291, 12.4209995269775, 3.93400001525879, 8.03699970245361, 5.73999977111816, 8.52799987792969, armbåge,3.0, 3.0, 1.0, hand,4.0, 1.0, fot,0.0,1.0, 1.0, klubba,7.0, lår,3.0,2.0, 4.0, hand,4.0,3.0, slagträ,0.367000013589859,2.4130001068115203, 1.27799999713898, klubba, vänster,3.0,1.0, 0.0, 0.0, 0.0, 0.0, klubba,0.664,0.997,0.932,2.005,0.8640000000000001,0.866,0.902,1.364,4.77,2.728
24, fot,1.301,2.425,2.381,3.5989999999999998,1.899,2.3,1.867,3.6039999999999996,1.6640000000000001,3.568, rack,0.0, rack,6.85099983215332, 5.46500015258789, 7.76399993896484, 6.7020001411438, 4.87099981307983, 4.93200016021729, 5.35799980163574, armbåge,1.0, 2.0, 2.0, hand,2.0, 1.0, fot,0.0,0.0, 0.0,,, lår,2.0,2.0, 3.0, hand,4.0,8.0, slagträ,0.52700001001358,2.03999996185303, 1.04299998283386, klubba, vänster,0.0,0.0, 0.0, 0.0, 0.0, 0.0,,,,,,,,,,,
25, fot,0.665,1.3030000000000002,1.4680000000000002,1.87,0.9,1.361,1.371,1.261,1.369,1.335, rack,5.0, rack,3.97199988365173, 4.2020001411438, 2.9539999961853, 4.42999982833862, 3.57999992370605, 3.09800004959106, 3.90000009536743, armbåge,3.0, 4.0, 5.0, hand,1.0, 1.0, fot,0.0, 1.0, 0.0, klubba,7.0, lår,4.0,21.0, 17.0, hand,5.0,15.0, slagträ,1.26800000667572,2.66799998283386, 1.30799996852875,,,,,,,,, klubba,0.5329999999999999,0.7340000000000001,0.7340000000000001,0.6970000000000001,0.7040000000000001,0.664,0.733,2.0,0.8340000000000001,0.868
26, fot,1.24,1.6740000000000002,1.295,1.47,1.069,1.564,1.281,1.28,4.368,4.7989999999999995, rack,10.0, rack,5.974999904632571, 3.40100002288818, 8.95199966430664, 3.05699992179871, 2.5220000743866, 4.63600015640259, 15.0, armbåge,2.0, 3.0, 3.0, hand,22.0, 12.0, fot,0.0,0.0, 4.0, klubba,19.0, lår,9.0,4.0, 13.0,,,, slagträ,1.7430000305175801,2.2820000648498504, 1.49600005149841, klubba, höger,1.0,0.0, 1.0, 2.0, 2.0, 3.0, klubba,0.83,0.613,0.535,0.532,0.667,0.532,0.638,0.599,0.6970000000000001,0.5
27, fot,0.596,1.511,1.06,1.3119999999999998,1.369,1.104,0.961,1.5,1.198,1.274, rack,9.0, rack,3.59299993515015, 3.59999990463257, 3.62400007247925, 3.24399995803833, 10.5019998550415, 3.3659999370575, 3.53500008583069, armbåge,4.0, 4.0, 2.0, hand,21.0, 21.0, fot,2.0, 2.0, 1.0, klubba,13.0, lår,17.0,30.0, 8.0, hand,22.0,25.0, slagträ,1.64400005340576,2.57599997520447, 2.89199995994568, klubba, vänster,1.0,0.0, 0.0, 0.0, 1.0, 0.0, klubba,0.433,0.8690000000000001,1.198,0.8340000000000001,1.063,0.774,2.23,1.834,1.199,0.997
28, fot,4.234,0.669,1.76,0.732,4.236000000000001,1.137,1.432,1.432,1.2670000000000001,0.895, rack,9.0, rack,6.76399993896484, 5.78900003433228, 14.371000289917, 4.19000005722046, 4.05999994277954, 7.14900016784668, 4.32499980926514, armbåge,5.0, 3.0, 4.0, hand,10.0, 8.0, fot,0.0, 1.0, 1.0, klubba,7.0, lår,7.0,3.0, 2.0, hand,21.0,10.0, slagträ,1.05400002002716,4.30000019073486, 1.74800002574921, klubba, höger,0.0,0.0, 0.0, 0.0, 2.0, 0.0, klubba,2.228,0.701,0.797,0.637,0.763,0.705,0.6659999999999999,0.632,0.8,0.635
29, fot,1.469,1.115,1.0959999999999999,0.965,1.001,1.3659999999999999,3.4339999999999997,1.033,0.966,1.38277777777778, rack,10.0, rack,3.37299990653992, 3.11700010299683, 3.29900002479553, 3.66199994087219, 3.83999991416931, 3.77099990844727, 3.83500003814697, armbåge,5.0, 2.0, 3.0, hand,21.0, 6.0, fot,12.0, 2.0, 4.0,,, lår,8.0,6.0, 14.0, hand,10.0,24.0, slagträ,3.4790000915527304,4.01200008392334, 3.78900003433228, klubba, vänster,0.0,0.0, 0.0, 2.0, 0.0, 0.0, klubba,0.536,1.161,0.634,0.47,0.6990000000000001,0.8340000000000001,0.564,0.767,0.599,0.638
30, fot,0.9990000000000001,2.819,2.363,1.9,2.5980000000000003,2.004,1.9669999999999999,2.596,1.8319999999999999,2.804, rack,3.0, rack,6.29500007629395, 15.0, 7.46799993515015, 15.0, 5.91099977493286, 6.27099990844727, 7.41800022125244, armbåge,1.0, 2.0, 2.0, hand,2.0, 1.0, fot,0.0,0.0, 0.0, klubba,7.0, lår,2.0,3.0, 5.0, hand,3.0,13.0, slagträ,0.71399998664856,0.9169999957084659, 1.45200002193451, klubba, vänster,0.0,0.0, 0.0, 0.0, 0.0, 1.0, klubba,1.131,1.568,3.395,1.7380000000000002,3.395,1.604,1.804,2.18,1.75,2.195
31, fot,2.352,2.282,1.8659999999999999,2.6060000000000003,1.848,4.166,2.201,3.162,3.819,1.28, rack,1.0, rack,7.343999862670901, 5.89400005340576, 15.0, 12.2440004348755, 5.71500015258789, 7.14599990844727, 5.41300010681152, armbåge,2.0, 2.0, 3.0, hand,2.0, 3.0, fot,1.0,0.0, 0.0, klubba,5.0, lår,3.0,2.0, 2.0, hand,9.0,15.0, slagträ,1.57099997997284,0.9789999723434449, 1.65600001811981, klubba, vänster,2.0,3.0, 0.0, 0.0, 2.0, 1.0, klubba,0.629,1.2670000000000001,1.402,1.629,1.765,2.053,1.4980000000000002,2.235,1.73,2.102
32, fot,3.096,6.871,1.7180000000000002,3.405,1.723,2.039,1.86,1.817,2.136,1.8330000000000002,,, rack,15.0, 10.8330001831055, 6.19700002670288, 6.87599992752075, 4.65399980545044, 8.10900020599365, 15.0, armbåge,2.0, 1.0, 3.0, hand,1.0, 2.0, fot,1.0,0.0, 1.0, klubba,2.0, lår,1.0,2.0, 2.0, hand,3.0,3.0, slagträ,0.684000015258789,0.64300000667572, 1.13699996471405, klubba, höger,0.0,0.0, 0.0, 1.0, 0.0, 1.0, klubba,2.033,2.381,2.467,2.0980000000000003,2.066,2.562,5.319,2.67,2.613,2.115
33, fot,7.532,1.796,3.94,2.0269999999999997,1.504,4.365,2.068,4.395,2.101,6.002999999999999, rack,1.0, rack,15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, armbåge,1.0, 2.0, 2.0, hand,0.0, 1.0, fot,1.0,2.0, 2.0, klubba,5.0, lår,2.0,2.0, 1.0, hand,2.0,2.0, slagträ,1.51600003242493,0.7749999761581421, 2.96000003814697, klubba, höger,0.0,0.0, 0.0, 0.0, 0.0, 0.0, klubba,1.4,1.7,1.7619999999999998,1.433,1.982,1.569,1.1320000000000001,4.902,5.535,2.0269999999999997
34, fot,7.225,1.798,1.306,3.5660000000000003,2.3930000000000002,2.171,2.9360000000000004,3.864,6.166,4.234, rack,4.0, rack,7.92999982833862, 5.51399993896484, 13.4750003814697, 10.1070003509521, 6.51000022888184, 15.0, 6.69199991226196, armbåge,3.0, 1.0, 2.0, hand,1.0, 5.0, fot,1.0, 2.0, 1.0, klubba,5.0, lår,2.0,2.0, 2.0, hand,3.0,3.0, slagträ,0.723999977111816,1.9049999713897698, 0.919000029563904, klubba, höger,0.0,0.0, 0.0, 0.0, 0.0, 0.0, klubba,3.963,1.83,4.335,3.153,2.3280000000000003,1.537,1.9569999999999999,1.841,13.394,2.29
35, fot,2.467,1.034,4.895,1.121,8.535,1.5630000000000002,11.068,5.569,4.0760000000000005,3.7710000000000004,,, rack,4.08099985122681, 11.3420000076294, 4.10799980163574, 4.17000007629395, 7.36899995803833, 5.03399991989136, 3.91300010681152,,,,,,,, fot,0.0,1.0, 0.0, klubba,6.0, lår,2.0,2.0, 4.0,,,, slagträ,0.663999974727631,0.6669999957084661, 1.08399999141693, klubba, vänster,0.0,0.0, 0.0, 0.0, 0.0, 0.0, klubba,1.169,2.2969999999999997,1.3730000000000002,2.228,2.898,2.639,2.33,2.416,1.982,2.67
36, fot,1.662,2.333,2.467,5.7379999999999995,1.297,3.466,3.998,3.284,1.868,2.764,,, rack,15.0, 15.0, 7.5939998626709, 15.0, 11.5939998626709, 5.39900016784668, 8.1879997253418,,,,,,,, fot,1.0,1.0, 3.0, klubba,5.0, lår,3.0,2.0, 2.0,,,, slagträ,0.888999998569489,1.51499998569489, 0.455000013113022, klubba, vänster,0.0,0.0, 0.0, 0.0, 0.0, 1.0, klubba,1.426,2.338,1.633,2.9330000000000003,1.765,1.263,1.766,1.304,1.73,1.073
37,,,,,,,,,,,, rack,9.0, rack,5.82999992370605, 5.64200019836426, 6.01800012588501, 5.4229998588562, 7.18499994277954, 4.05100011825562, 3.61999988555908, armbåge,4.0, 5.0, 4.0, hand,12.0, 9.0, fot,2.0, 1.0, 2.0, klubba,9.0, lår,2.0,6.0, 4.0, hand,6.0,22.0, slagträ,0.772000014781952,1.432000041008, 0.907999992370605, klubba, höger,0.0,1.0, 0.0, 0.0, 2.0, 0.0,,,,,,,,,,,
38,,,,,,,,,,,,,, rack,4.18300008773804, 3.71799993515015, 5.09100008010864, 3.44700002670288, 5.20800018310547, 4.34170, 4.94899988174438, armbåge,4.0, 5.0, 2.0, hand,7.0, 13.0, fot,2.0, 1.0, 0.0, klubba,6.0, lår,2.0,3.0, 2.0, hand,9.0,20.0,,,,,,,,,,,,,,,,,,,,,,,
39, fot,0.9590000000000001,1.335,2.8169999999999997,2.133,0.866,2.031,1.232,1.636,1.837,1.797, rack,6.0, rack,3.23699998855591, 3.39299988746643, 4.03999996185303, 2.91199994087219, 6.59200000762939, 2.98200011253357, 2.98699998855591, armbåge,7.0, 4.0, 7.0,,,, fot,2.0,4.0, 1.0, klubba,7.0, lår,5.0,4.0, 3.0, hand,11.0,2.0, slagträ,1.1380000114440902,2.39299988746643, 0.768999993801117, klubba, höger,0.0,2.0, 0.0, 2.0, 2.0, 3.0, klubba,0.56,0.602,0.7240000000000001,0.664,0.58,0.568,0.6970000000000001,0.698,0.639,0.6368888888888891
40, fot,0.833,4.721,1.5859999999999999,1.732,1.03,2.104,1.995,2.065,1.3719999999999999,1.4969999999999999, rack,3.0, rack,9.16300010681152, 3.97300004959106, 3.95600008964539, 4.11899995803833, 3.92199993133545, 3.69899988174438, 6.0460000038147, armbåge,7.0,3.0, 3.0, hand,17.0, 10.0, fot,2.0, 0.0, 1.0, klubba,7.0, lår,1.0, 1.0, 3.0, hand,8.0,5.0, slagträ,1.3120000362396202,0.7400000095367428, 2.59599995613098, klubba, höger,0.0,0.0, 0.0, 2.0, 0.0, 0.0, klubba,1.036,0.701,1.034,4.127,1.099,0.705,1.067,0.696,1.136,2.9219999999999997
41, fot,6.098,2.6719999999999997,3.727,0.873,2.7680000000000002,1.8940000000000001,3.37,2.801,3.464,0.504, rack,2.0, rack,10.6540002822876, 10.4840002059937, 15.0, 15.0, 7.28200006484985, 15.0, 6.59299993515015, armbåge,3.0,4.0, 2.0, hand,1.0, 2.0, fot,2.0, 1.0, 2.0, klubba,6.0, lår,2.0, 4.0, 5.0, hand,2.0,4.0, slagträ,1.0980000495910602,0.46099999547004705, 0.662000000476837, klubba, höger,1.0,0.0, 1.0, 2.0, 0.0, 0.0, klubba,3.4,3.2460000000000004,0.762,0.8340000000000001,1.835,3.734,6.563,0.502,2.235,0.731
